time,shoulder_pan_joint,shoulder_lift_joint,elbow_joint,wrist_1_joint,wrist_2_joint,wrist_3_joint
1.7425742574257426,-2.2526198883949449,0.23950371320189662,1.933778161284027,-3.7512922066294934,1.5936886513354847,5.3812886940871758
1.7623762376237624,-2.2574752970279719,0.23660378907032659,1.9301101403707217,-3.74304759743025,1.588753406410464,5.388964429486796
1.7821782178217822,-2.2615464674961649,0.23414895821386997,1.9269313214255861,-3.7360338333544778,1.5845294225045083,5.3954336144324628
1.801980198019802,-2.264906683915072,0.23210720117461264,1.9242343010600651,-3.7301741668443755,1.5809828308174252,5.4007966148128057
1.8217821782178218,-2.2676252404998012,0.23044525398967253,1.9220025048525415,-3.7253859178979458,1.5780729837960907,5.4051514595244878
1.8415841584158417,-2.2697688082526395,0.2291286204827046,1.9202107539265143,-3.7215801417679386,1.5757527735862722,5.4085954607340607
1.8613861386138615,-2.2714027160100989,0.22812146244498865,1.9188258657400143,-3.7186612617969477,1.5739688749233669,5.411226717958197
1.8811881188118813,-2.272592154715023,0.22738639885830589,1.9178072741406782,-3.7165266786718392,1.572661929919682,5.4131455200594374
1.9009900990099009,-2.2734033072458426,0.22688424344572072,1.9171076505338884,-3.7150663671562927,1.5717666875387586,5.4144556520555298
1.9207920792079207,-2.2734033072458426,0.22688424344572072,1.9171076505338884,-3.7150663671562927,1.5717666875387586,5.4144556520555298
1.9405940594059405,-2.2734033072458426,0.22688424344572072,1.9171076505338884,-3.7150663671562927,1.5717666875387586,5.4144556520555298
1.9603960396039604,-2.2742670078283651,0.22634966560005024,1.9163613726771096,-3.7135108342750085,1.5708125089914393,5.4158509548459204
1.9801980198019802,-2.2742670078283651,0.22634966560005024,1.9163613726771096,-3.7135108342750085,1.5708125089914393,5.4158509548459204
