time,shoulder_pan_joint,shoulder_lift_joint,elbow_joint,wrist_1_joint,wrist_2_joint,wrist_3_joint
26.3,-2.241104170897356,0.18166174315121,-0.4248120340366199,0.2431502196220094,2.241104172182609,1.570795762200534
26.4,-2.241452818632387,0.1819177978860296,-0.4248081993578126,0.2428903301886862,2.241452819917639,1.570795762168828
26.5,-2.24179966926521,0.1821724782239755,-0.4248043838937861,0.2426318343670744,2.241799670550463,1.570795762137268
26.6,-2.242144738740025,0.1824257967453207,-0.424800587500954,0.2423747194333714,2.242144740025278,1.570795762105853
26.7,-2.242488042799731,0.1826777658673393,-0.4247968100371509,0.2421189728280524,2.242488044084984,1.570795762074581
26.8,-2.242829596989232,0.1829283978470642,-0.4247930513613483,0.2418645821531413,2.242829598274485,1.570795762043452
26.9,-2.24316941665866,0.183177704783958,-0.4247893113338819,0.2416115351694827,2.243169417943913,1.570795762012464
27,-2.243507516966543,0.1834256986225,-0.4247855898162811,0.2413598197941269,2.243507518251796,1.570795761981616
27.1,-2.243843912882907,0.1836723911548006,-0.4247818866713828,0.2411094240978287,2.243843914168159,1.570795761950907
27.2,-2.244178619192311,0.1839177940230456,-0.4247782017632744,0.2408603363024042,2.244178620477563,1.570795761920336
27.3,-2.244511650496832,0.1841619187220545,-0.4247745349571801,0.2406125447783438,2.244511651782084,1.570795761889901
27.4,-2.244843021218984,0.1844047766015819,-0.4247708861196315,0.2403660380423673,2.244843022504237,1.570795761859603
27.5,-2.245172745604582,0.1846463788687913,-0.4247672551183541,0.2401208047550369,2.245172746889835,1.570795761829439
27.6,-2.245500837725545,0.1848867365904709,-0.42476364182221,0.2398768337184833,2.245500839010798,1.570795761799408
27.7,-2.245827311482656,0.185125860695365,-0.4247600461013121,0.2396341138740183,2.245827312767909,1.57079576176951
27.8,-2.246152180608258,0.1853637619763902,-0.42475646782691,0.2393926342999748,2.24615218189351,1.570795761739743
27.9,-2.246475458668897,0.1856004510928528,-0.4247529068713902,0.2391523842094898,2.24647545995415,1.570795761710107
28,-2.246797159067925,0.1858359385724668,-0.4247493631083898,0.2389133529484013,2.246797160353177,1.5707957616806
28.1,-2.247117295048039,0.1860702348135987,-0.4247458364125691,0.2386755299930599,2.247117296333291,1.570795761651221
28.2,-2.247435879693783,0.1863033500872575,-0.4247423266597821,0.2384389049483104,2.247435880979036,1.57079576162197
28.3,-2.247752925933996,0.1865352945390555,-0.4247388337270195,0.2382034675455031,2.247752927219249,1.570795761592845
28.4,-2.248068446544214,0.1867660781912832,-0.4247353574923523,0.2379692076404183,2.248068447829467,1.570795761563845
28.5,-2.248382454149028,0.1869957109448137,-0.4247318978349313,0.2377361152113622,2.24838245543428,1.57079576153497
28.6,-2.248694961224396,0.1872242025809783,-0.4247284546349874,0.2375041803572628,2.248694962509649,1.570795761506219
28.7,-2.249005980099915,0.1874515627634139,-0.4247250277739454,0.2372733932958226,2.249005981385168,1.57079576147759
28.8,-2.249315522961044,0.187677801039996,-0.4247216171341961,0.2370437443615856,2.249315524246297,1.570795761449082
28.9,-2.249623601851291,0.1879029268445152,-0.4247182225992105,0.236815224004232,2.249623603136544,1.570795761420695
29,-2.249930228674357,0.1881269494984963,-0.4247148440534829,0.2365878227867597,2.24993022995961,1.570795761392428
29.1,-2.250235415196244,0.1883498782129323,-0.4247114813825874,0.2363615313837499,2.250235416481497,1.57079576136428
29.2,-2.250539173047316,0.1885717220899608,-0.4247081344731214,0.236136340579634,2.250539174332569,1.570795761336249
29.3,-2.250841513724329,0.1887924901244844,-0.4247048032127054,0.2359122412671013,2.250841515009582,1.570795761308336
29.4,-2.251142448592419,0.1890121912059044,-0.4247014874899264,0.2356892244453945,2.251142449877672,1.570795761280539
29.5,-2.251441988887061,0.1892308341196269,-0.4246981871943944,0.2354672812187175,2.251441990172314,1.570795761252857
